"","num_var","ngo_name","ngo_address","reg_no","reg_date","renewed_on","valid_until","district","county","remarks","type_ngo"
"2304",2304,"The Choice to Change Foundation ","1222 Vatara, Nurer Chala, Natun Bazar, Badda, Dhaka Phone: 01736-841796","2979  ","4-Nov-15  ","  ","4-Nov-20  ","Dhaka  ","Bangladesh  ","  ","local"
"2305",2305,"The Coastal Rural and Urban Poor Development Association (The CRUPDA)","Sadar Road, Barguna-8700 Phone: 0448-62720 www.crupda.org ","1601   ","18-Dec-00   ","18-Dec-15   ","18-Dec-20   ","Barguna   ","Bangladesh   ","   ","local"
"2306",2306,"The Foundation for Charitable Activities in Bangladesh","House-15, Road-3/E, Sector-09, Uttara Model Town, Dhaka ","2970  ","22-Sep-15  ","  ","22-Sep-20  ","Dhaka  ","USA  ","  ","local"
"2307",2307,"The Foundation for Health Education Service and Research","24 Court Bari Road, Sector-08, Uttara, Dhaka. Phone: 01819-325414","1832  ","20-May-03  ","20-May-13  ","20-May-18  ","Dhaka  ","Bangladesh  ","  ","local"
"2308",2308,"The Fred Hollows Foundation Bangladesh ","House-60, Road-08, Block-C, Niketon, Gulshan-1, Dhaka-1212 Phone: 8835469","2389  ","14-Sep-08  ","14-Sep-18  ","14-Sep-28  ","Dhaka  ","Bangladesh  ","  ","local"
"2309",2309,"The Glencoe Foundation  ","House-114, Road-15, Block-C, Banani, Dhaka-1213 Phone: 9855324, Fax: 9855324","2605  ","27-Oct-10  ","27-Oct-15  ","27-Oct-20  ","Dhaka  ","Australia  ","  ","local"
"2310",2310,"The Global Alliance for Improved Nutirtion ","Appt-A/3 (2nd Fl.), House- New(B)/1 2/1, Road-71, North Gulshan-2, Dhaka.","2785  ","12-May-13  ","12-May-18  ","12-May-28  ","Dhaka  ","Switzerland  ","  ","local"
"2311",2311,"The Good Earth   ","Hassan Tower (2nd Floor), 3/A, Kowran Bazar, Dhaka-1215. Phone: 8121941, 9126652 www.thegoodearthbd.org","1957   ","11-Sep-04   ","11-Sep-14   ","11-Sep-19   ","Dhaka   ","Bangladesh   ","   ","local"
"2312",2312,"The Humanitarian & Saving Lives Trust  ","45 Topkhana Road, Tropikhana Tower (11th Floor), Room-11/D, Dhaka Phone: 079844309929","2914   ","25-Jan-15   ","   ","25-Jan-20   ","Dhaka   ","UK   ","   ","local"
"2313",2313,"The New Posd Foundation ","Batajor, Gournadi, Barisal Mob: 01716806752","3109 ","14-Nov-17 "," ","14-Nov-27 ","Barisal ","Bangladesh "," ","local"
"2314",2314,"The Optimists   ","2, Bijoy Nagar (Ground Floor), Paltan, Dhaka-1000 Phone: 02-8331516 www.theoptimists.gmail.com","2179   ","26-Dec-06   ","26-Dec-16   ","26-Dec-21   ","Dhaka   ","USA   ","   ","local"
"2315",2315,"The Reiyukai Bangladesh   ","59 East Basabo, Sabujbagh, Dhaka-1219 Phone: 01819-338414, 01819- 338418","2173   ","7-Dec-06   ","7-Dec-11   ","7-Dec-16   ","Dhaka   ","Japan   ","   ","local"
"2316",2316,"The Salvation Army  ","House-365/2 DOHS Baridhara, Road-06, West, Dhaka-1206 Phone: 8411755, Fax: 8411757","33  ","22-Apr-81  ","15-May-15  ","15-May-20  ","Dhaka  ","UK  ","  ","local"
"2317",2317,"The Sreepur Village Bangladesh  ","House-20, Road-17, Nikonja-2, Dhaka Phone: 8953308 www.thesreepurvillage.org","1144   ","16-Mar-97   ","16-Mar-17   ","16-Mar-27   ","Dhaka   ","UK   ","   ","local"
"2318",2318,"The Swallows India Bangladesh ","4/6 (G. Floor), Block-a, Lalmatia, Dhaka-1207 Phone: 01713-015642","85  ","22-Apr-81  ","15-May-15  ","15-May-20  ","Rajshahi  ","Sweden  ","  ","local"
"2319",2319,"The Zakat Foundation of America Bangladesh ","7/1, Monesar Road, Zigatola,Dhaka-1209 Phone: 9631120","2214  ","21-Mar-07  ","21-Mar-17  ","21-Mar-22  ","Dhaka  ","USA  ","  ","local"
"2320",2320,"Thikana ","1 No. B.B. Gosh Lane, Kalisankarpur, Kustia.","2172 ","4-Dec-06 "," ","4-Dec-11 ","Kustia ","Bangladesh "," ","local"
"2321",2321,"Thikana Sangstha   ","Villa: Annonda Bazar, Post: Panchpir, P.S: Ulipur, Dist.: Kurigram Phone : 0581-61734","1060   ","22-Aug-96   ","22-Aug-16   ","22-Aug-26   ","Kurigram   ","Bangladesh   ","   ","local"
"2322",2322,"Tilottama Voluntary Women's Organisation","Uttar Naodapara Bypass Road, Rajshahi.","309 ","22-Jul-89 ","18-Jul-14 ","18-Jul-19 ","Rajshahi ","Bangladesh "," ","local"
"2323",2323,"TMSS    ","TMSS Main Office, TMSS Bhaban, 631/5, West Kazipara, Mirpur-10, Dhaka. Fax: 02-9009089, 8057589 www.tmss-bd.org","241    ","5-Oct-87    ","5-Oct-17    ","5-Oct-27    ","Bogra    ","Bangladesh    ","    ","local"
"2324",2324,"Tonga   ","Kalyanpur, Rangamati Municipal Area, Rangamati-4500 Phone: 0351-61480 www.taungya.org.bd","1537   ","18-Jun-00   ","18-Jun-15   ","18-Jun-20   ","Rangamati   ","Bangladesh   ","   ","local"
"2325",2325,"Toruchaya Samaj Kallyan Samittee","C-53, south Chayabithi, Gazipur Phone: 01715550211","3035 ","20-Sep-16 "," ","20-Sep-21 ","Gazipur ","Bangladesh "," ","local"
"2326",2326,"Toymu    ","Zadipara, Khyang Road, Bandarban Hill Tracts. Phone: 0361-62897, Fax: 0361- 62897 www.toymu.bd.com","1231    ","14-Jan-98    ","14-Jan-13    ","14-Jan-18    ","Bandarban    ","Bangladesh    ","    ","local"
"2327",2327,"Traid Craft Exchange    ","Apt-5/A, House-11, Road-13, Dhanmondi R/A, Dhaka-1209 Phone: 8110663, 8114751 Fax: 8114751 www.traidcraft.org","2036    ","11-May-05    ","11-May-15    ","11-May-20    ","Dhaka    ","Bangladesh    ","    ","local"
"2328",2328,"Transform Aid International Bangladesh   ","86 Monipuripara (1st Floor), Flat No. A5, Farmgate, Tejgaon, Dhaka-1215 Phone: 9123277 Email: abwaid@bdcom.com","1324    ","21-Dec-98    ","21-Dec-18    ","21-Dec-28    ","Dhaka    ","Australia    ","    ","local"
"2329",2329,"Transparency International Bangladesh Chapter   ","House-141, Block-E, Road-12, Banani, Dhaka-1213. Phone: 9887884, 8826036 Fax: (880-2) 9884811 www.ti-bangladesh.org","1301    ","22-Oct-98    ","22-Oct-18    ","22-Oct-28    ","Dhaka    ","Bangladesh    ","    ","local"
"2330",2330,"Trayee Social Development Center ","House-03, Road-19/3, Rupnagar R/A, Mirpur, Dhaka. Mob: 01715452653","3233  ","16-Feb-20  ","16-Feb-20  ","16-Feb-30  ","Dhaka  ","Bangladesh  ","  ","local"
"2331",2331,"Tranzsend-Bangladesh  ","Mission House, Mission Road, Post Box-3, Chandpur. Phone: 0841-66556","74  ","22-Apr-81  ","15-May-15  ","15-May-20  ","Chandpur  ","New Zealand  ","  ","local"
"2332",2332,"Tribedi Women Social Development Association ","Shorna Nibash, Tomij Market, Lakshmipur. Phone : 0381-55489","1070  ","2-Sep-96  ","2-Sep-11  ","2-Sep-16  ","Laxmipur  ","Bangladesh  ","  ","local"
"2333",2333,"Trinamool ","Miapara, Rajshahi-6100 Phone : 0721-773758","864 ","5-Oct-94 ","5-Oct-14 ","5-Oct-19 ","Rajshahi ","Bangladesh "," ","local"
"2334",2334,"Trinamool Manobik Unnayan Sangstha ","PO Code- 6682, Kashinathpur, Santhia, Paban Phone: 01711-240512","2078  ","6-Mar-06  ","6-Mar-16  ","6-Mar-21  ","Pabna  ","Bangladesh  ","  ","local"
"2335",2335,"Trinamool Unnayan Sangstha (TUS) ","Uthura Ladge, 61 DB Road, Shehora, Mymensingh Phone: 01712990173","3062  ","14-Dec-16  ","  ","14-Dec-21  ","Mymensingh  ","Bangladesh  ","  ","local"
"2336",2336,"Trinamul Unnayan Sangstha   ","Marma Samsad Building, Pankhaiyapara, Khagrachari. Phone: 0371-61179, Fax: 0371- 61398","1860    ","22-Jul-03    ","22-Jul-18    ","22-Jul-28    ","Khagrachari    ","Bangladesh    ","    ","local"
"2337",2337,"Tripartite Development Council (TDC) ","Charghat Bazar, PO+UZ: Charghat, Dist: Rajshahi-6270 www.tdc-bd.org","1492  ","6-Mar-00  ","6-Mar-10  ","6-Mar-15  ","Rajshahi  ","Bangladesh  ","  ","local"
"2338",2338,"Trust for the Rehabilitation of The Paralysed  ","CRP-Chapain, Savar, Dhaka- 1343 Phone : 7710464-5, 7710069 www.crp-bangladesh.org","206   ","12-Mar-86   ","12-Mar-16   ","12-Mar-21   ","Dhaka   ","Bangladesh   ","   ","local"
"2339",2339,"Trust Social Develoment Organization","32 Purana Paltan, Sultan Ahmed Palza, Dhaka.","1416 ","29-Aug-99 ","29-Aug-14 ","29-Aug-19 ","Dhaka ","Bangladesh "," ","local"
"2340",2340,"Turning Point Bangladesh   ","Flat-: K-8 (8th Floor), Farah Garden, 16 Munipuripara, Tejgaon, Dhaka-1215 Phone: 01715-811607","2864   ","9-Jun-14   ","   ","9-Jun-19   ","Dhaka   ","Bangladesh   ","   ","local"
"2341",2341,"Uchicago Research Bangladesh LLC ","House-04, Road-2B, Sector-4, Uttara Model Town, Dhaka Phone: 8952011","2959  ","20-Aug-15  ","  ","20-Aug-20  ","Dhaka  ","USA  ","  ","local"
"2342",2342,"Uday ","Mirzapur, Tangail. Phone: 09229-56418","1573 ","10-Oct-00 ","10-Oct-15 ","10-Oct-20 ","Tangail ","Bangladesh "," ","local"
"2343",2343,"Udayan Bangladesh   ","VIP Road, Kharder, Bagerhat- 9300 Phone: 0468-63825, 1714083670","2625   ","8-Mar-11   ","8-Mar-16   ","8-Mar-21   ","Bagerhat   ","Bangladesh   ","   ","local"
"2344",2344,"Udayan Samaj Kallan Samity (USKS) ","Vill: Ganpara, PO: Nacnapara, UZ: Pathargata, Dist: Barguna Phone: 9555054, 9565576","2211  ","8-Mar-07  ","13-Mar-17  ","13-Mar-27  ","Barguna  ","Bangladesh  ","  ","local"
"2345",2345,"Udayan Shabolombi Sangstha   ","Vill. Putimari, P.O: Kamardhanaruha, Thana: Shaghata, Gaibanda. Phone: 0541-89066 www.udayanbd.org","566    ","2-Dec-91    ","2-Dec-16    ","2-Dec-21    ","Gaibandha    ","Bangladesh    ","    ","local"
"2346",2346,"Udayankur Seba Sangstha (USS) ","Vill.: Uttor Araji Charoykhola, P.O.: Darowani Textile Mills, Upazila & Dist.: Nilphamari","2410  ","5-Feb-09  ","5-Feb-19  ","5-Feb-29  ","Nilphamari  ","Bangladesh  ","  ","local"
"2347",2347,"Uddagi Mohila Samity  ","60/1/B, Sadek Khan Road, Mohammadpur, Dhaka Phone:P 0171222772","3043  ","16-Oct-16  ","  ","16-Oct-21  ","Dhaka  ","Bangladesh  ","  ","local"
"2348",2348,"Uddam Bangladesh   ","Apt.-3a, House-92, Road-23, Block-A, Banani, Dhaka-1213. Phone: 8827688 ","1496   ","12-Mar-00   ","12-Mar-05   ","12-Mar-10   ","Dhaka   ","Bangladesh   ","Cancelled on 27/06/2010, Revived on 16/01/2011","local"
"2349",2349,"Uddogta Unnayan Shanstha ","9/2, Tajmahal Road, Block-C, Mohammadpur, Dhaka-1207 Phone: 01711-649605","2547  ","3-Mar-10  ","3-Mar-15  ","3-Mar-20  ","Dhaka  ","Bangladesh  ","  ","local"
"2350",2350,"Uddyog  ","Degree College Road, Sadullapur, Gaibandha-5710 Phone: 05425-56021","1456  ","8-Feb-99  ","8-Dec-09  ","8-Dec-14  ","Gaibandha  ","Bangladesh  ","  ","local"
"2351",2351,"Udvaboni Mohila Sangstha (UMS) ","Vill.: Damodar, Post: Fultala, Upazila: Fultala, Dist.: Khulna Phone: 041-701258","2263  ","15-Aug-07  ","15-Aug-17  ","15-Aug-27  ","Khulna  ","Bangladesh  ","  ","local"
"2352",2352,"UJON   ","69, TB Goss Road, Khulna-9100 Phone:041-721379, Fax: 041- 725887 ","985   ","30-Oct-95   ","30-Oct-10   ","30-Oct-15   ","Khulna   ","Bangladesh   ","Cancelled on 26/07/2010, Revived on 3/10/2011","local"
"2353",2353,"UK-Bangladesh Development Initiative","Apart-3 D, House-11, Road-4, Banani, Old DOHS, Dhaka-1206","2029 ","16-Apr-05 "," ","16-Apr-10 ","Dhaka ","Bangladesh "," ","local"
"2354",2354,"Ulashi Srijani Sangha USS)  ","84, Ambika Basu Lane, RN Road, Jessore-7400 Phone: 0421-68453","1604  ","21-Dec-00  ","21-Dec-15  ","21-Dec-20  ","Jessore  ","Bangladesh  ","  ","local"
"2355",2355,"Underprivileged Peoples Development Organisation (UPPO)","House-11, Road-25, Sector-07, Uttara, Dhaka-1230 Phone: 8922501","1433  ","30-Sep-99  ","30-Sep-14  ","30-Sep-19  ","Joypurhat  ","Bangladesh  ","  ","local"
"2356",2356,"Underprivilleged Children's Educational Programs (UCEP) ","Plot # 2-3, Section # 2, Mirpur, Dhaka Phone : 8011014-16, Fax: 8016359","34   ","22-Apr-81   ","15-May-15   ","15-May-20   ","Dhaka   ","Bangladesh   ","   ","local"
"2357",2357,"Unique Aid Society Bangladesh ","Southpara, College Road, Kendua, Netrakona, Mob: 1628915152","3087  ","22-Jan-17  ","  ","22-Jan-27  ","Dhaka  ","Bangladesh  ","  ","local"
"2358",2358,"Unitarian Service Committee of Canada in Bangladesh","4/1, Iqbal Road, Mohammadpur, Dhaka Phone : 8112031","114  ","30-Dec-81  ","15-May-10  ","15-May-15  ","Dhaka  ","Canada  ","  ","local"
"2359",2359,"Unitarian Service for Development & Peace","Taltolipara, UZ-Amtoli, Barguna Phone: 01712-218592","2454 ","7-Jun-09 "," ","7-Jun-14 ","Barguna ","Bangladesh "," ","local"
"2360",2360,"Unite Theatre for Social Action (UTSA)  ","2111, Tahera Bhaban, Akbarshah Bazar Road, Pahartoli, Chittagong Phone: 01819-850995","2622   ","2-Feb-11   ","2-Feb-16   ","2-Feb-21   ","Chittagong   ","Bangladesh   ","   ","local"
"2361",2361,"United Development Foundation  ","Dilon Tower, House-21, Road- 07, Block-F, Banani, Dhaka.  ","1208   ","3-Nov-97   ","3-Nov-02   ","3-Nov-07   ","Dhaka   ","Bangladesh   ","Cancelled on 23/12/2010, Revived on 30/05/2013","local"
"2362",2362,"United Development Initiative for Programmed Action (UDIPAN) ","9/25, Sir Syed Road, Mohammadpur, Dhaka  Phone : 8115459, 9145448","286   ","22-Feb-89   ","22-Feb-19   ","22-Feb-29   ","Dhaka   ","Bangladesh   ","   ","local"
"2363",2363,"United Efforts for Rural Development ","Vill: Hasimpur, PO: Charnachor, Upazila: Derai, Dist: Sunamganj Phone: 01720-566027","2922  ","7-Apr-15  ","  ","7-Apr-20  ","Sylhet  ","Bangladesh  ","  ","local"
"2364",2364,"United Kingdom Bangladesh Education Trust (UKBET)   ","House-144 (3rd Floor), Road- 04, Block-E, Shahjalal Uposhahar, Sylhet-3100  Phone: 0821-723089 www.ukbetbd.org","1889     ","20-Nov-03     ","20-Nov-13     ","20-Nov-18     ","Sylhet     ","UK     ","Cancelled on 09/08/2010, Revived on 9/6/2011  ","local"
"2365",2365,"United Purpose   ","House-08, Road-28, Block-K, Banani, Dhaka. Phone: 8855296, 9883267 www.concern-universal.org","702   ","4-May-93   ","4-May-18   ","4-May-28   ","Dhaka   ","UK   ","   ","local"
"2366",2366,"United Social Advancement ","House-75, Road-5, South Baridhara R/A, Dhaka Phone: 9862885","2838  ","25-Nov-13  ","  ","25-Nov-18  ","Dhaka  ","Bangladesh  ","  ","local"
"2367",2367,"United Social Human Advancement Foundation (USHA) ","Chowdhury Villa Tarabo, PO: Tarabo, Rupganj, Narayanganj. Phone: 01711-354821","2737   ","23-Oct-12   ","23-Oct-17   ","23-Oct-27   ","Narayanganj   ","Bangladesh   ","   ","local"
"2368",2368,"Unity Through Population Service  ","House # 3, Road # 11, Section- 11, Uttara Model Town, Dhaka- 1230 Phone : 8053965","272   ","15-Nov-88   ","15-Nov-13   ","15-Nov-18   ","Dhaka   ","Bangladesh   ","   ","local"
"2369",2369,"Universal Help Hub  ","3/23, Shahid Salimullah Road, Mohammadpur, Dhaka. Mob: 01784600440","3168  ","6-Nov-18  ","  ","6-Nov-28  ","Dhaka  ","Bangladesh  ","  ","local"
"2370",2370,"University Research Co.LLC. Centre for Human Services","Basati Condominium, House- 15, Road-17, Banani, Dhaka. ","2655  ","25-Aug-11  ","25-Aug-16  ","25-Aug-21  ","Dhaka  ","USA  ","  ","local"
"2371",2371,"Unmesh  ","Village: Monoharnagar, Post: Phajia, Upazilla: Keshobpur, Dist.: Jessore","2364  ","1-Jun-08  ","1-Jun-18  ","1-Jun-28  ","Jessore  ","Bangladesh  ","  ","local"
"2372",2372,"Unnata Bangladesh   ","House-326/327, Moynerbag, Moynerbag Welfare Complex, Uttar Badda, Dhaka-1212. Phone: 8851815, Fax: 8812995","1772   ","2-Dec-02   ","2-Dec-12   ","2-Dec-17   ","Dhaka   ","Bangladesh   ","   ","local"
"2373",2373,"Unnata Paribar Gathan Mahila Sangstha- Gaibandha","Sukhnagar, Polashbari Rd., Gaibandha Phone : 4688","1550  ","25-Jul-00  ","  ","25-Jul-05  ","Gaibandha  ","Bangladesh  ","  ","local"
"2374",2374,"Unnata Paribesh Unnata Jibon Society","House-15, Road-01, Sector-07, Uttara, Dhaka.","2209 ","8-Mar-07 "," ","8-Mar-12 ","Dhaka ","Bangladesh "," ","local"
"2375",2375,"UNNAYAN ","38, Iqbal Nagar Lane, Khulna Phone: 041-732438","366 ","3-Mar-90 ","3-Mar-15 ","3-Mar-20 ","Khulna ","Bangladesh "," ","local"
"2376",2376,"Unnayan Dhara     ","Champa Garden, 61, HSS Road, Kanchannagar, Jhenaidah-7300 Phone: 0451-63462, 1709924251 www.unnayandhara.org","1119     ","8-Jan-97     ","8-Jan-17     ","8-Jan-22     ","Jhenaidah     ","Bangladesh     ","     ","local"
"2377",2377,"Unnayan O Shikkha Proshar Trust","72 Senpara, Parbata, Mirpur-10, Dhaka","3079 ","9-Jan-17 "," ","9-Jan-22 ","Dhaka ","Bangladesh "," ","local"
"2378",2378,"Unnayan Parishad  ","Srieepotipur Road, Kalarua, Satkhira Phone: 01716171365","3050  ","1-Nov-16  ","  ","1-Nov-21  ","Sathkhira  ","Bangladesh  ","  ","local"
"2379",2379,"Unnayan Prochesta   ","Post+Upazila: Tala, Dist.: Satkhira Phone: 0472756156, 01711- 451908","1047   ","18-Jun-96   ","18-Jun-16   ","18-Jun-21   ","Sathkhira   ","Bangladesh   ","   ","local"
"2380",2380,"Unnayan Sahayak Sangstha (USS)  ","12/5 Eastern Mansion, Concord Grand (Room-67/9, Pioneer Road, Kakrail, Dhaka-1000 Phone: 0861-53005","519   ","7-Aug-91   ","7-Aug-16   ","7-Aug-21   ","Dhaka   ","Bangladesh   ","   ","local"
"2381",2381,"Unnayan Sangha  ","New Collage Road, Nayapara, Jamalpur Phone : 63471","310  ","29-Jul-89  ","29-Jul-14  ","29-Jul-19  ","Jamalpur  ","Bangladesh  ","  ","local"
"2382",2382,"Unnayan Shahojogyi Team (UST)  ","House-739, Road # 9, Baitul Aman Housing Society, Adabor, Shyamoly, Dhaka. Phone : 9138343","291   ","16-Apr-89   ","14-Apr-14   ","14-Apr-19   ","Dhaka   ","Bangladesh   ","   ","local"
"2383",2383,"Unnayan SheschaSheba Karjakaram (USAKA)","23/2, Sahapara Road, Basabati, Bagerhat.","1906 ","9-Feb-04 "," ","9-Feb-09 ","Bagerhat ","Bangladesh "," ","local"
"2384",2384,"Unnayan Shohojogi Shangstha-Bonarpara ","Vill: Ragobpur, PO: Bonarpara, Sagata, Gaibandha. Phone: 01718-892013","2732  ","30-Sep-12  ","  ","30-Sep-17  ","Gaibandha  ","Bangladesh  ","  ","local"
"2385",2385,"Unnoto Paribar Gothan Mohila Sangstha ","New Engineer Para, PO & UZ: Rangpur, Dist: Rangpur. Phone: 0521-63296","318  ","18-Sep-89  ","30-Sep-14  ","30-Sep-24  ","Gaibandha  ","Bangladesh  ","  ","local"
"2386",2386,"Unnyan Goveshona Foundation ","Mansur Tinwalar Bari, Chandnagar, Syedpur, Dist.: Nilfamari.","2201  ","8-Mar-07  ","8-Mar-12  ","8-Mar-22  ","Nilphamari  ","Bangladesh  ","  ","local"
"2387",2387,"Upacol (Unity for Programmed Action in Coastal Lands)","1/4 Block-B, Lalmatia, Mohammadpur, Dhaka-1207 ","1946  ","19-Apr-05  ","  ","19-Apr-10  ","Dhaka  ","Bangladesh  ","  ","local"
"2388",2388,"Upakar  ","Vill: South Sarda, Kundeswari Bhaban, Rauzan, Chittagong Phone: 01924-286345","771  ","11-Nov-93  ","11-Nov-18  ","11-Nov-28  ","Chittagong  ","Bangladesh  ","  ","local"
"2389",2389,"Upama Mohila Unnayan Protishtan","Purbo Adalat Para, Tangail Phone : 54732","1087 ","26-Oct-96 ","26-Oct-06 ","26-Oct-11 ","Tangail ","Bangladesh "," ","local"
"2390",2390,"Upama-Unnayan Parikalpanay Manush ","PO: Badshaganj Bazar, Upazila: Darmpasha, Dist: Sunamganj Phone: 01712-0400586","2913  ","21-Jan-15  ","  ","21-Jan-20  ","Sunamganj  ","Bangladesh  ","  ","local"
"2391",2391,"Upokulio Somaj Kollan Foundation ","Pakua Chomohoni College Road, Pakua, Cox's Bazar. Mob: 01819504050","3198  ","14-May-19  ","  ","14-May-29  ","Cox's Bazar  ","Bangladesh  ","  ","local"
"2392",2392,"Upon Uddagh Sangstha  ","Ramna Bazar, Chilmari, Kurigram. Phone: 01743-933226","1157  ","29-May-97  ","29-May-12  ","29-May-17  ","Kurigram  ","Bangladesh  ","  ","local"
"2393",2393,"UPSAM (Underprivileged People for Social Awareness Motivation)","20/1, Aurjun Das Agarwala Street, Courtpara, Kustia ","3132  ","7-Jan-18  ","  ","7-Jan-28  ","Kustia  ","Bangladesh  ","  ","local"
"2394",2394,"USHA (Unity for Social & Human Action)  ","House-88 (1st Floor), Road-19, Sector-11, Uttara Model Town, Dhaka-1230 Phone: 8953790","369   ","3-Mar-90   ","3-Mar-15   ","3-Mar-20   ","Dhaka   ","Bangladesh   ","   ","local"
"2395",2395,"Usha Samaj Kallayan Shangstha ","Rail Station Road, Kotchandpur, Jhenaidah Phone: 01712-095859","1763  ","20-Nov-02  ","20-Nov-17  ","20-Nov-27  ","Kustia  ","Bangladesh  ","  ","local"
"2396",2396,"UTSHARGO ","House-04 (3th Floor), Road-15, Block-D, Banani, Dhaka.","2409 ","2-Feb-09 "," ","2-Feb-14 ","Chittagong ","Bangladesh "," ","local"
"2397",2397,"Utsho Bangladesh   ","House-44, Road-02, Block-B, Niketon, Gulshan-01, Dhaka- 1212 Phone: 9880708","2284   ","30-Oct-07   ","30-Oct-17   ","30-Oct-27   ","Dhaka   ","Bangladesh   ","   ","local"
"2398",2398,"Uttara Development Program Society (UDPS)  ","5/10, Humayun Road (GF), Block-B, Mohammadpur, Dhaka- 1207 Phone: 9140902","436   ","28-Jan-91   ","28-Jan-16   ","28-Jan-21   ","Dhaka   ","Bangladesh   ","   ","local"
"2399",2399,"Uttara Samaj Kallyan Sangshad  ","Village: Jagannathpur, P.O:Dhaperhat, Thana: Pirganj, Rangpur. Phone: 01740-902484","1444   ","9-Nov-99   ","9-Nov-14   ","9-Nov-24   ","Rangpur   ","Bangladesh   ","   ","local"
"2400",2400,"UTTARAN  ","Flat-B1, House-32, Road-10/A, Dhanmondi, Dhaka-1209 www.uttaran.net","255  ","18-Jan-88  ","18-Jan-18  ","18-Jan-28  ","Sathkhira  ","Bangladesh  ","  ","local"
"2401",2401,"Uttaran Samaj Kallyan Samity ","45, H.S.S Road, P.O.Box-04, Jhenaidah Phone : 2101","1594  ","7-Feb-00  ","7-Dec-05  ","7-Dec-10  ","Jhenaidah  ","Bangladesh  ","  ","local"
"2402",2402,"Uttaran Samajik Unnayan Sangstha","Vill: Probo Raki, Shiloy, Munshiganj Sadar, Munshiganj.","3026 ","7-Jun-16 "," ","7-Jun-21 ","Munshiganj ","Bangladesh "," ","local"
"2403",2403,"Uttorayon Jono Kalyan Mohila Somity  ","House-403, Road-29, New DOHS, Mohakhali, Dhaka-1206. Phone: 8817915, Fax: 8817416 ","829   ","15-May-94   ","15-May-09   ","15-May-14   ","Dhaka   ","Bangladesh   ","Cancelled on 27/06/2010, Revived on 20/09/2011","local"
"2404",2404,"Uzan  ","House-221, Road-07, Block-B, Section-12, Mirpur, Dhaka. Phone: 01812-243543","1262  ","5-May-98  ","5-May-18  ","5-May-28  ","Khulna  ","Bangladesh  ","  ","local"
"2405",2405,"Valiant Welfare Research Society (VWRS) ","17/18, Kutubuddin Bai Lane, Kalipur Sankarpur, Dist.: Kusthia.","2068  ","9-Feb-06  ","  ","9-Feb-11  ","Kustia  ","Bangladesh  ","  ","local"
