num_var,ngo_name,ngo_address,reg_no,reg_date,renewed_on,valid_until,district,country,remarks
,,www.sonalibd.org,,,,,,,
2193,Sonar Bangla Foundation,"Modhugonj Bazar, Kaliganj,",2550,11-Mar-10,11-Mar-15,11-Mar-20,Jhenaidah,Bangladesh,
,(SBF),Dist.: Jhenaidah.,,,,,,,
,,Phone: 04523-56021,,,,,,,
2194,Sonar Bangla Foundation,"19/7, Babor Road, Block-B,",2949,4-Jul-15,,4-Jul-20,Dhaka,USA,
,Bangladesh,"Mohammadpur, Dhaka",,,,,,,
,,Phone: 01715-228770,,,,,,,
2195,Sonar Bangla Samaj,"Sha-27, Adarsha Nagar, Middle",1608,10-Jan-01,10-Jan-16,10-Jan-21,Dhaka,Bangladesh,
,Kallyan Sangstha,"Badda, Badda, Dhaka-1212.",,,,,,,
,(SOBASKS),"Phone: 8821540, 01912-267387",,,,,,,
2196,Sonar Bangla Unnayan,"Naljani, Joydebpur Road,",2581,15-Jun-10,,15-Jun-15,Gazipur,Bangladesh,
,Sangstha,"Chandona, Gazipur Sadar,",,,,,,,
,,Gazipur.,,,,,,,
2197,Sonartori Somaj Unnayan,"Daktar Bari, Zila Parishad",3177,5-Dec-18,,5-Dec-28,Patuakhali,Bangladesh,
,Sangstha,"Sarak, Sadar, Patuakhali, Mob:",,,,,,,
,,1715469669,,,,,,,
2198,Songshoptaque,"Nishorgo Nirjor, 09 Enayet",2615,5-Dec-10,5-Dec-15,5-Dec-20,Chittagong,Bangladesh,
,,"Bazar, Chittagong",,,,,,,
,,Phone: 031-2852799,,,,,,,
,,www.songshoptaque.org,,,,,,,
2199,"SONNE International,",PC Culture Housing Society,2399,11-Jan-09,11-Jan-19,11-Jan-29,Dhaka,Austria,
,Austria,"House-21, Road-03, Block-Kha,",,,,,,,
,,"Shekhertek, Mohammadpur,",,,,,,,
,,Dhaka.,,,,,,,
,,"Phone: 01713-040837, 01911-",,,,,,,
,,177339,,,,,,,
2200,Sopnil Bright Foundation,"565 Islam Plaza, Bandartila,",3075,3-Jan-17,,3-Jan-22,Chittagong,Bangladesh,
,,"EPZ, Chittagong.",,,,,,,
,,Phone: 01711102958,,,,,,,
2201,SOS - Children's Village,"1, Shyamoli, Mirpur Road,",46,22-Apr-81,15-May-15,15-May-20,Dhaka,Austria,
,International in Bangladesh,Dhaka,,,,,,,
,,Phone : 8118189,,,,,,,
,,www.sos-bangladesh.org,,,,,,,
2202,South Asia Partnership,"H-63, Block-KA, Mdpur",156,29-Mar-84,14-May-15,14-May-20,Dhaka,Canada,
,Bangladesh (SAP-B),"Housing, Pis. & Farming",,,,,,,
,,"Cooperative, Dhaka.",,,,,,,
,,Phone : 8112103,,,,,,,
,,www.sap-bd.org,,,,,,,
2203,Southern Gono Unnayan,"95/1 Hira Bari Road, Bankpara,",143,7-Jun-83,15-May-15,15-May-20,Gopalganj,Bangladesh,
,Samity,Gopalganj,,,,,,,
2204,Southpoint Integrated,"Kashipur, Post: Mohsen Uddin,",2222,4-Apr-07,4-Apr-07,4-Apr-12,Patuakhali,Bangladesh,
,Rural Deelopment,"Upazilla: Bowful, Dist.:",,,,,,,
,Association of Bangladesh,Patuakhali.,,,,,,,
,(SIRDAB),Phone: 01714-984018,,,,,,,
2205,Sowravi Samaj Kallayan,"Vill: Tatikona, PO: Chatak,",2872,24-Jul-14,,24-Jul-19,Sunamganj,Bangladesh,
,Sangstha,"Upazilla: Chatak, Dist:",,,,,,,
,,Sunamganj,,,,,,,
2206,Spaandan B.,"Flat-5/a, Shahjahan Road,",2623,9-Feb-11,9-Feb-16,9-Feb-26,Dhaka,USA,
,,"Block-a, Town Hall Bazar,",,,,,,,
,,"Mohammadpur, dhaka.",,,,,,,
,,Phone: 01713-036360,,,,,,,
2207,Special Olympics,"117/A, Tejgaon 1/A, Dhaka-",3182,18-Dec-18,,18-Dec-28,Dhaka,Bangladesh,
,Bangladesh,"1205, Mob:01720531777",,,,,,,
2208,Speed Bangladesh,"298/1, Ulon Road, West",2018,19-Mar-05,,19-Mar-10,Dhaka,Bangladesh,
,,"Rampura, Dhaka-1219",,,,,,,
,,Phone: 8360420,,,,,,,
2209,Sports and Cultural,"81/2 Outer Circular Road, Boro",2590,8-Aug-10,8-Aug-15,8-Aug-20,Dhaka,Bangladesh,
,Society of the Disable,"Mogbazar, Dhaka.",,,,,,,
,,Phone: 01711560477,,,,,,,
2210,Spreeha Bangladesh,"naher Cottage, 104/A, 16/1,",2957,13-Aug-15,,13-Aug-20,Dhaka,Bangladesh,
,Foundation,"Jafrabad Buddijibi Road,",,,,,,,
,,"Mohammadpur, Dhaka",,,,,,,
,,Phone: 01711-082082,,,,,,,
2211,Sramajibi-O-Dustha,"Vill. Chakla, P.O. Pundoria,",892,1-Feb-95,1-Feb-15,1-Feb-25,Pabna,Bangladesh,
,Kallyan Sangstha,"Thana Bera, Pabna",,,,,,,
,,Phone: 01712994647,,,,,,,
,,www.sdks.org,,,,,,,
2212,Srijan Mohila,"Taragonj Dakhin Bazar,",1078,30-Sep-96,30-Sep-11,30-Sep-16,Sherpur,Bangladesh,
,Sangstha(SMS),"Nalitabari, Dist: Sherpur.",,,,,,,
,,Phone: 01625-171387,,,,,,,
2213,Srimangal Foundation (SF),"Uttarsur, Habiganj Road,",1736,11-Sep-02,11-Sep-12,11-Sep-17,MoulaviBazar,Bangladesh,
,,"Srimangal, Moulvibazar.Phone :",,,,,,,
,,08626-883074,,,,,,,
,,e-mail: sfbangla@yahoo.com,,,,,,,
2214,Sristi Samaj Kallyan,"1426/A, Khilgaon, Dhaka",1704,3-Feb-01,,3-Feb-06,Dhaka,Bangladesh,
,Sangstha,,,,,,,,
2215,Sristy Human Rights,"Charabag, Post: Ashulia,",3196,7-Mar-19,,7-Mar-29,Dhaka,Bangladesh,
,Society,"Thana: Savar, Dist: Dhaka.",,,,,,,
,,Mob: 01988103044,,,,,,,
2216,Sristy Samajik Unnayan,"Court Para, Chuadanga",2873,24-Jul-14,,24-Jul-19,Chuadanga,Bangladesh,
,Sangstha,Phone: 01719-679022,,,,,,,
2217,Srizoneshil Mohila,"Malir Char, Nayapara,",3047,1-Nov-16,,1-Nov-21,Jamalpur,Bangladesh,
,Unnayan Sangstha,"Post+Upazilla: Bakshiganj,",,,,,,,
,,Jamalpur.,,,,,,,
,,Phone: 01743992600,,,,,,,
2218,SRIZONY Bangladesh,"111, Pabahati Road, Pabahati,",763,25-Oct-93,25-Oct-18,25-Oct-28,Jhenaidah,Bangladesh,
,,Dist: Jhenaidah.,,,,,,,
,,"Phone: 0451-632645, Fax: 0451-",,,,,,,
,,63346,,,,,,,
,,www.srizonybd.org,,,,,,,
2219,Srotodhara Foundation,"9, B.B. Avenue (Don Plaza, 8th",2554,29-Mar-10,,29-Mar-15,Dhaka,Bangladesh,
,,"Floor), Gulistan, Dhaka-1000.",,,,,,,
,,"Phone: 7163017, 01716-125906",,,,,,,
2220,Step Towards,"39/1, Captain Abdul Halim",1820,29-Apr-03,29-Apr-18,29-Apr-28,Manikganj,Bangladesh,
,Empowerment of the Poor,"Chowdhury Road, South Sewta,",,,,,,,
,(STEP),Manikganj.,,,,,,,
,,Phone: 0651-61906,,,,,,,
2221,Steps Towards,"3/4, Block # D, Lalmatia, Dhaka",852,13-Aug-94,13-Aug-14,13-Aug-19,Dhaka,Bangladesh,
,Development (STD),"Phone : 8113275, 9118167",,,,,,,
,,www.stepsbd.org,,,,,,,
2222,Sthaniya Unnayan,"College Road, Mirzapur Bazar,",2792,5-Jun-13,,5-Jun-18,Tangail,Bangladesh,
,Sangstha,"Mirzapur, Tangail",,,,,,,
,,Phone: 01818-612746,,,,,,,
2223,Stiching Land,"House-143/Ka (3rd Floor), Road-",1143,8-Mar-97,8-Mar-17,8-Mar-27,Dhaka,Netherlands,
,Ontwikkelings Project,"05, PC Culture Housing Society,",,,,,,,
,Bangladesh (SLOPB),"Shaymoli, Mohammadpur,",,,,,,,
,,Dhaka-1207,,,,,,,
,,Phone: 9110740,,,,,,,
,,www.slopb.org,,,,,,,
2224,Stichting Max Foundation,"JKH Windsel, Level-4, Ka-90,",2855,6-May-14,,6-May-19,Dhaka,Netherlands,
,,"Pragati Sarani, Dhaka",,,,,,,
,,Phone: 31-624505000,,,,,,,
2225,STR Foundation,"Bismillah S Mill Tower, Goradap",2981,10-Nov-15,,10-Nov-20,Bogra,Bangladesh,
,,"Bandar, Hazradigi, Bogra",,,,,,,
,,"Sadar, Bogra",,,,,,,
,,Phone: 01923-909090,,,,,,,
2226,Street Children Partners,"House-16, Road-05, Block-F,",1842,18-Jun-03,18-Jun-18,18-Jun-28,Dhaka,France,
,Bangladesh,"Section-2, Mirpur, Dhaka.",,,,,,,
,,Phone: 9010863,,,,,,,
2227,Stretched Arm Society-,"Plot-369, Block-D, Bashundara,",2228,5-Aug-07,,5-Aug-12,Dhaka,Canada,
,Bangladesh,Dhaka-1212.,,,,,,,
2228,Stromme Foundation,"B/137(1st Floor), Road-22, New",508,31-Jul-91,31-Jul-16,31-Jul-21,Dhaka,Norway,
,,"DoHS, Mohakhali, Dhaka.",,,,,,,
,,Phone: 9858683,,,,,,,
,,www. Stromme.org,,,,,,,
2229,Subah Samajik Unnayan,"Amjhupi Bazar, Post: Amjhupi",2112,13-Jul-06,13-Jul-16,13-Jul-21,Meherpur,Bangladesh,
,Sangstha,"Bazar, Upazilla & Dist.:",,,,,,,
,,Meherpur.,,,,,,,
,,"0791-62611, fax: 01716-545461",,,,,,,
2230,Subarna Gram Foundation,"Sahapur Sonargaon,",2648,23-Jun-11,,23-Jun-16,Narayanganj,Bangladesh,
,,Narayanganj.,,,,,,,
2231,Suchana Samaj Kallyan,"Abdul Hamid Road, Gopalpur,",1034,6-May-96,6-May-16,6-May-21,Pabna,Bangladesh,
,Sanghtha,"Pabna Sadar, Pabna.",,,,,,,
,,Phone: 0731-65083,,,,,,,
2232,Suchana Samaj Unnayan,"Vill: Thanapara, Boda,",2954,4-Aug-15,,4-Aug-20,Panchagar,Bangladesh,
,Sangstha,Panchagar,,,,,,,
,,Phone: 01714-229034,,,,,,,
2233,Suchana Sashtha O,"House-231, Road-12, Block-B,",2891,15-Sep-14,,15-Sep-19,Dhaka,Bangladesh,
,Shikka Foundation,"Section-12, Pallabi, Dhaka.",,,,,,,
,,Phone: 01712-372335,,,,,,,
2234,Suchona Foundation,Bangabandhu Memorial Trust,2986,11-Nov-15,,11-Nov-20,Dhaka,Bangladesh,
,,"Building (3rd Floor), House-08,",,,,,,,
,,"Road-11(Old-32), Dhanmondi,",,,,,,,
,,Dhaka,,,,,,,
,,Phone: 01752-533040,,,,,,,
2235,Sudipti Samaj Unnayan,"Vill: Munshiganj, PO: Zellakhali,",2951,30-Jul-15,,30-Jul-20,Sathkhira,Bangladesh,
,Sangstha,"PS: Shamnagar, Dist: Satkhira",,,,,,,
2236,Sukhi Manush,"10/1, Darma Shava Cross",2787,19-May-13,19-May-18,19-May-28,Khulna,Bangladesh,
,,"Road, Khulna.",,,,,,,
,,Phone: 01712-555788,,,,,,,
2237,Sultana Ali Foundation,"House-52/1, Road-8/A,",3220,1-Oct-19,,1-Oct-29,Dhaka,Bangladesh,
,,"Dhanmondi, Dhaka.",,,,,,,
,,Mob: 01552306363,,,,,,,
2238,Sumona Foundation,"Registry Office, Katia, Satkhira,",3124,19-Dec-17,,19-Dec-27,Sathkhira,Bangladesh,
,,Tel:01711962065,,,,,,,
2239,Sun Flower,"Matri Chaya, Road-4, Block-A,",217,11-Apr-87,11-Apr-17,11-Apr-27,Dinajpur,Bangladesh,
,,"Eidgha R/A, Dinajpur",,,,,,,
,,Phone: 0531-64970,,,,,,,
,,www.sulfower-sf.org,,,,,,,
2240,Sunbulah Welfare,"House-98, Road-12, Sector-10,",1989,26-Dec-04,26-Dec-09,26-Dec-14,Dhaka,Bangladesh,
,Association,"Uttara Model Town, Dhaka-",,,,,,,
,,1230,,,,,,,
2241,Sundarban Adibashi Mund,"Village: Srifal Kati, PO:",2646,16-Jun-11,,16-Jun-16,Sathkhira,Bangladesh,
,Sangstha,"Esharipur, PS: Shamnagar,",,,,,,,
,,Dist: Satkhira.,,,,,,,
2242,Sundarban Bohumukhi,"Vill. Sapleza, Chilarganj,",728,7-Jul-93,7-Jul-18,7-Jul-28,Pirojpur,Bangladesh,
,Grameen Unnayan,"Motbaria, Pirojpur",,,,,,,
,Prokalpa,Phone: 01716-972013,,,,,,,
2243,Sunity Sangha,"132/03, Purbasheri, Sherpur",346,30-Jan-90,30-Jan-15,30-Jan-20,Sherpur,Bangladesh,
,,"Town, Dist: Sherpur.",,,,,,,
,,Phone: 01712-567488,,,,,,,
2244,Supoth,"Old Station Road, Dalpatti,",1558,21-Aug-00,21-Aug-15,21-Aug-20,Dinajpur,Bangladesh,
,,"Nilphamary Sadar, Nilphamary.",,,,,,,
,,Phone: 0551-61881,,,,,,,
2245,Support For Development,"House-22, Road-03,",1774,15-Dec-02,,15-Dec-07,Dhaka,Bangladesh,
,(SFD),"Shekhertek, Adabar, Dhaka-",,,,,,,
,,1207,,,,,,,
,,Phone : 9881899,,,,,,,
2246,Support the Old and,"Vill+Post: Ramna, Upazilla:",2325,27-Mar-08,27-Mar-13,27-Mar-23,Kurigram,Bangladesh,
,Families in Transition,"Cilmari, Dist.: Kurigram",,,,,,,
,(SOFT),,,,,,,,
2247,Suprobhat Nari Progoti,"Ka-1/3, Kalachandpur, Road-13,",2101,5-Jun-06,,5-Jun-11,Dhaka,Bangladesh,
,Sangstha,"Baridhara, Gulshan, Dhaka-",,,,,,,
,,1212,,,,,,,
2248,Suprovati,"Vill.: Murali Juramandir, Post.:",2232,23-May-07,,23-May-12,Jessore,Bangladesh,
,,"Rajarhat, Thana: Kotwali, Dist.:",,,,,,,
,,Jessore,,,,,,,
,,Phone: 0421-67447,,,,,,,
2249,Suravi Samaj Kallayan,"Mamataj Bhaban, Ataikula",2292,28-Nov-07,,28-Nov-12,Pabna,Bangladesh,
,Sangosha(SSKS),"Road, Shalgaria, Pabna",,,,,,,
2250,Surid Bangladesh,"82, J.I. Madrasa Road, PO:",1651,5-Jul-01,5-Jul-11,5-Jul-16,Chittagong,Bangladesh,
,,"Dampara, Chittagong",,,,,,,
,,phone: 01825422169,,,,,,,
2251,Surja Setu Samaj Kalyan,"12, Nilamber Shaha Road,",1245,25-Feb-98,25-Feb-18,25-Feb-28,Dhaka,Bangladesh,Cancelled on
,Sangstha,"Hazaribagh, Dhaka-1205.",,,,,,,"17/06/2010,"
,,Phone: 01710-921261,,,,,,,Revived on
,,,,,,,,,12/4/2011
2252,Surja Shikha,"Ramangar Sadar, Dinajpur-5200",1247,8-Mar-98,8-Mar-09,8-Mar-14,Dinajpur,Bangladesh,
,,Phone: 0531-63452,,,,,,,
2253,Surjamukhi Mohila Samaj,"169, Bangabandhu Road, P.O.",1254,1-Apr-98,1-Apr-08,1-Apr-13,Narayanganj,Bangladesh,
,Kalyan Sangstha (SMKS),& Dist. Narayanganj,,,,,,,
,,Phone : 74035,,,,,,,
2254,Surjamukhi Sangstha,"22, Dilkusha C/A.(1st floor),",231,30-Aug-87,30-Aug-17,30-Aug-27,Dhaka,Bangladesh,
,,Dhaka-1000,,,,,,,
,,Phone: 9580201,,,,,,,
2255,Surjamukhi Shisu Sangha,"Basail, Narsingdi",911,21-Feb-95,21-Feb-10,21-Feb-15,Dhaka,Bangladesh,Cancelled on
,(SSS),Phone: 01720-0311566,,,,,,,"22/07/2010,"
,,,,,,,,,Revived on
,,,,,,,,,14/09/2011
2256,Surovi,"House # 12, Road # 5,",655,5-Oct-92,5-Oct-17,5-Oct-27,Dhaka,Bangladesh,
,,"Dhanmondi R.A., Dhaka-1205",,,,,,,
,,"Phone : 9661468, 8626601",,,,,,,
,,www.surovi.org,,,,,,,
2257,Surzomukhi Satkhira,"Maskhola Road, Razar Bagan,",2446,31-May-09,,31-May-14,Sathkhira,Bangladesh,
,(SMS),Satkhira,,,,,,,
,,Phone: 00471-64105,,,,,,,
2258,Sushasoner Jonny,"8/19, Sir Syed Road (2nd Floor),",2273,26-Sep-07,26-Sep-17,26-Sep-27,Dhaka,Bangladesh,
,Procharavizan (SUPRO),"Mohammadpur, Dhaka-1207",,,,,,,
,,"Phone: 9145600, Fax: 9139790",,,,,,,
,,www.supro.org,,,,,,,
2259,Sustainable Development,"Vill: West Sarulia, PO: Sarulia",2858,18-May-14,,18-May-19,Dhaka,Bangladesh,
,for Vulnerable Peoples in,"Bazar, PS: Demra, Dhaka.",,,,,,,
,Bangladesh,Phone: 01715-458080,,,,,,,
2260,Sustainable Development,"Firoj Tower (13th Floor),",2288,13-Nov-07,,13-Nov-12,Dhaka,Bangladesh,
,Networking Foundation,"152/3/B, Panthopath, Green",,,,,,,
,(SDNE),"Road, Dhaka-1205",,,,,,,
,,Phone: 8126204,,,,,,,
2261,Sustainable Social Service,"Binnakuri, Chirirbandar, Dinajpur",658,22-Oct-92,22-Oct-07,22-Oct-12,Dinajpur,Bangladesh,
,,Phone :01713-771350,,,,,,,
2262,Sustainable Upliftment,"115/127, CDA Aveneu,",2701,22-May-12,22-May-17,22-May-27,Chittagong,Bangladesh,
,Initiative Trust,"Muradpur, Panchlish,",,,,,,,
,,Chittagong.,,,,,,,
,,Phone: 031-2555329,,,,,,,
,,Mobile: 01818-451070,,,,,,,
2263,SWAB (Social Agency for,"House-1/7 (2nd Floor), Block-B,",956,9-Jul-95,9-Jul-15,9-Jul-20,Dhaka,Bangladesh,
,Welfare and Advancement,"Lalmatia, Mohammadpur,",,,,,,,
,in Bangladesh),Dhaka-1207,,,,,,,
,,Phone: 8100742,,,,,,,
,,www.sawab-bd.net,,,,,,,
2264,Swabolombee Society,"43/1, Ulon Road, Rampura,",1901,21-Jan-04,21-Jan-14,21-Jan-19,Dhaka,Bangladesh,
,,Dhaka-1217.,,,,,,,
,,Phone: 9345475,,,,,,,
2265,Swadesh Developmen,"2/C, Purana Paltan, Shawn",2799,11-Jul-13,,11-Jul-18,Dhaka,Bangladesh,
,Foundation,"Tower (9th Fl.), Room No.-C/2,",,,,,,,
,,Dhaka.,,,,,,,
,,Phone: 646436-9160,,,,,,,
2266,Swadesh Unnayan,"Vill+Post- Jalirpar, P.S.:",1972,24-Oct-04,24-Oct-14,24-Oct-19,Gopalganj,Bangladesh,
,Sangstha Gopalgonj,"Muksudpur, Dist: Gopalgonj.",,,,,,,
,(SUSG),Phone: 01711-406175,,,,,,,
2267,Swa-Jib Society,"Ka-46/1 (4th Floor), Mehedi",2091,25-Apr-06,25-Apr-16,25-Apr-26,Dhaka,Bangladesh,
,,"Manzil, Progoti Swarani, Kuril,",,,,,,,
,,Dhaka-1229,,,,,,,
,,Phone: 01711-603485,,,,,,,
2268,Swanirvar Bangladesh,"5/5, Block-C, Lalmatia, Dhaka",225,15-Jul-87,15-Jul-12,15-Jul-17,Dhaka,Bangladesh,
,,"Phone :9116558, Fax: 8112377",,,,,,,
2269,Swarna Bangladesh,"House-79, Janata Road, Middle",2920,3-Mar-15,,3-Mar-20,Dhaka,Bangladesh,
,,"Pirerbagh, PS: Mirpur, Dist:",,,,,,,
,,Dhaka,,,,,,,
,,Phone: 01923-3110481,,,,,,,
2270,Swisscontact-Bangladesh,"House-19, Road-11, Baridhara,",2392,16-Nov-08,16-Nov-18,16-Nov-28,Dhaka,Switzerland,
,,Dhaka-1212,,,,,,,
,,"Phone: 88-02-9882663, 88-02-",,,,,,,
,,9883496,,,,,,,
,,www.swisscontact.org.bd,,,,,,,
2271,Sylhet Jubo Academy,"House-09, Road-04, Block-A,",860,8-Oct-94,8-Oct-14,8-Oct-19,Sylhet,Bangladesh,
,,"Shahjalal Uposhahar, Sylhet-",,,,,,,
,,3100,,,,,,,
,,Phone: 0821-761525,,,,,,,
,,www.sjabd.org,,,,,,,
2272,Sylhet Samaj Kallyan,"Swapnil-47, Ramerdighirpar,",1267,27-May-98,27-May-18,27-May-28,Sylhet,Bangladesh,
,Sangstha,"Mirzajangal, Taltola, Sylhet",,,,,,,
,,Phone : 0821-725593,,,,,,,
,,www.ssks-bd.org,,,,,,,
2273,Symbiosis Bangladesh,"Rupayan View, Flat-D-1, Road-",895,9-Feb-95,9-Feb-15,9-Feb-20,Dhaka,Australia,
,,"2/A, Sector-05, Uttara, Dhaka.",,,,,,,
,,Phone: 8871434,,,,,,,
2274,Symbiosis Foundation,"Rose Dale, Flat-B-G, House-7A,",3111,15-Nov-17,,15-Nov-27,Dhaka,Bangladesh,
,,"Road-136, Gulshan-1, Dhaka,",,,,,,,
,,Mob: 0191429825,,,,,,,
2275,Syngenta Foundation,"2/6, Block-E, Lalmatia, Dhaka-",2613,29-Nov-10,29-Nov-15,29-Nov-20,Dhaka,Bangladesh,
,Bangladesh,1207,,,,,,,
,,"Phone: 9142581-3, Fax:",,,,,,,
,,9134263,,,,,,,
,,www.syngentafoundation.org,,,,,,,
2276,Syngenta Foundation for,"House-2/1-A, Block-G,",3119,18-Dec-17,,18-Dec-27,Dhaka,Switzerland,
,Sustainable Agriculture,"Lalmatia, Dhaka",,,,,,,
,Bangladesh (SFSA,Tel: 8100437,,,,,,,
,Bangladesh),,,,,,,,
2277,Tabibur Rashed,"26/1 West Malibagh, Dhaka.",2783,16-Apr-13,16-Apr-18,16-Apr-28,Dhaka,Bangladesh,
,Chowdhury Health &,Phone: 8356135,,,,,,,
,Education,,,,,,,,
2278,Tact for Rural Development,Captain Halim Chowdhury,2853,20-Mar-14,,20-Mar-19,Manikganj,Bangladesh,
,,"Road, Holding No-6/2, South",,,,,,,
,,"Setu, Manikganj",,,,,,,
,,Phone: 01716-225220,,,,,,,
2279,Takaful Charity Society,"Three Star Plaza (2nd Floor),",2342,23-Apr-08,,23-Apr-13,MoulaviBazar,Bangladesh,
,,"Court Road, Chowmuhoni,",,,,,,,
,,Moulvi Bazar.,,,,,,,
2280,Tamanna Foundation,"60/E, Dewan Manjil, Purana",1766,28-Nov-02,,28-Nov-07,Dhaka,Bangladesh,
,,"Paltan, Dhaka",,,,,,,
,,"Phone: 95655393, 9570953",,,,,,,
2281,Tangail Disabled Peoples,"Vill: Shahanshagonj,",2457,11-Jun-09,11-Jun-14,11-Jun-19,Tangail,Bangladesh,
,Organization to,"Shahansha gonj Bazar, Tangail",,,,,,,
,Development,"Phone:01716-484275, 01713-",,,,,,,
,(Tangail_DPOD),196027,,,,,,,
2282,Tangail Protibandhi,"Shahan Shah Bazar, Salimpur,",1611,18-Jan-01,18-Jan-06,18-Jan-11,Tangail,Bangladesh,
,Unnayan Sangstha,"Sadar, Tangail",,,,,,,
,,Phone: 01711-514492,,,,,,,
2283,Tangail Rural,"Bhabanipur, P.O. Putizami",607,16-Mar-92,16-Mar-07,16-Mar-12,Tangail,Bangladesh,
,Development Cell (TRDC),"Bazar, Delduar, Tangail",,,,,,,
2284,Tangail Samaj Unnayan,"East Adalatpara, Dhaka Road,",729,7-Jul-93,7-Jul-03,7-Jul-08,Tangail,Bangladesh,
,Sangstha,Tangail,,,,,,,
,,Phone : 53646,,,,,,,
2285,Taraf Sartaj Shanti,"Vill. Taraf Sartaj, P.O: Gabtali,",385,3-Dec-90,3-Dec-00,3-Dec-05,Bogra,Bangladesh,
,Shangha,Bogra,,,,,,,
,,Phone: 01725-084574,,,,,,,
2286,TARANGO (Training,"282/2, Prothom Kaloni, Mazar",784,7-Dec-93,7-Dec-18,7-Dec-28,Dhaka,Bangladesh,
,Assistance & Rural,"Road, Mirpur # 1, Dhaka",,,,,,,
,Advancement Non-,"Phone : 8014341, 8020369",,,,,,,
,Government Org.),Fax: 8015314,,,,,,,
,,www.tarango-bd.org,,,,,,,
2287,Tarango Development,"Vill.: Ekurkuri, Post: Shantahar,",2437,14-May-09,14-May-14,14-May-19,Naogaon,Bangladesh,
,Organization,Dist.: Naogaon.,,,,,,,
,,Phone: 01714-256159,,,,,,,
2288,Taroom Development,"Vill & PO: Rangapani, PS:",1845,21-Jun-03,21-Jun-13,21-Jun-18,Rangamati,Bangladesh,
,Organization (TDO),"Kotwali, Dist: Rangamati Hill",,,,,,,
,,Tracts,,,,,,,
,,Phone: 0351-62517,,,,,,,
2289,Tatuakandi Manab Kallyan,"Village+Post: Salimabad, Upazila:",3158,15-Jul-18,,15-Jul-28,Brahmanbaria,Bangladesh,
,Sangstha,"Bancharampur, Dist:",,,,,,,
,,"Brahmanbaria,",,,,,,,
,,Mob: 01720173245,,,,,,,
2290,Tauri Foundation,"House-6/9, Block-E, Lalmatia,",2283,30-Oct-07,30-Oct-17,30-Oct-27,Dhaka,Bangladesh,
,,Dhaka.,,,,,,,
,,"Phone: 01523-48087, 01711-",,,,,,,
,,272607,,,,,,,
2291,Teach for Bangladesh,"Road-79, House-1/C, Flat-B-",2868,23-Jun-14,,23-Jun-19,Dhaka,USA,
,,"502, Gulshan-2, Dhaka.",,,,,,,
2292,Tear Fund,"House-196, Lane-DOHS,",3000,31-Jan-16,,31-Jan-21,Dhaka,UK,
,,"Baridhara, Dhaka",,,,,,,
,,Phone: 01711-379056,,,,,,,
2293,Technical Assistance for,"D-60/1, Talbag, Savar, Dhaka-",131,22-Nov-82,15-May-15,15-May-20,Dhaka,Bangladesh,
,Rural Development (TARD),1340,,,,,,,
,,Phone: 01714132632,,,,,,,
2294,Techno Dia,"160/2, Azimpur Road (G. Floor),",973,10-Oct-95,10-Oct-05,10-Oct-10,Dhaka,Bangladesh,
,,Dhaka.,,,,,,,
,,"Phone: 8614487, 01715-131154",,,,,,,
2295,Technological Assistance,"1, Purbachal parishad,",1454,7-Dec-99,7-Dec-07,7-Dec-12,Dhaka,Bangladesh,
,For Rural Advancement,"UttarPurba Badda, Dhaka.",,,,,,,
,(TARA),"Phone: 8851405, 01712-068860",,,,,,,
,,"Fax: 885-1406, 0666-2629409",,,,,,,
2296,Technologies for,"55/A, Bldg. 4, House-04,",1754,28-Oct-02,28-Oct-12,28-Oct-17,Dhaka,Bangladesh,Cancelled on
,Development,"Kalabagan, Dhaka-1205",,,,,,,"29/07/2010,"
,,Phone: 9142867,,,,,,,Revived on
,,,,,,,,,14/09/2011
2297,Terre des Homes,"House-3B, Road-84, Gulshan-",1561,30-Aug-00,30-Aug-15,30-Aug-20,Dhaka,Italy,
,Foundation-Italy,"02, Dhaka-1212",,,,,,,
,,"Phone: 8818895,Fax: 9887435,",,,,,,,
,,01711-548742,,,,,,,
,,E-mail: dhaka@tdhitaly.org,,,,,,,
2298,Terre-Des-Homes,"House-18B (New), 670/A (Old),",40,22-Apr-81,15-May-15,15-May-20,Dhaka,Netherlands,
,(Netherlands),"Road-11 (New), 32 (Old),",,,,,,,
,,"dhanmondi R/A, Dhaka",,,,,,,
,,Phone: 8130999,,,,,,,
2299,Terre-Des-Homes,"House-141, Road-04, Block-A,",32,22-Apr-81,15-May-15,15-May-20,Dhaka,Switzerland,
,Foundation (Swiss),"Apt. A5, Banani, Dhaka.",,,,,,,
,,"Phone: 8835114, Fax: 8835115",,,,,,,
,,www.tdh.ch,,,,,,,
2300,Thanapara Swallows,"Tnanapara, P.O: Shardha, Dist:",1671,17-Sep-01,17-Sep-11,17-Sep-16,Rajshahi,Bangladesh,
,Development Society,Rajshahi,,,,,,,
,,"Phone : 07223-56029, 01718-",,,,,,,
,,21173,,,,,,,
,,Fax: 07223-56067,,,,,,,
,,www.thanapara.swallows.org,,,,,,,
2301,The Blue Sky Charitable,"Hasan Court, 23/1, Motijheel,",3147,8-May-18,,8-May-28,Dhaka,Bangladesh,
,Foundation,Dhaka,,,,,,,
,,Phone: 01857888444,,,,,,,
2302,The Carter Center,"Apartment-4C, House-7, Road-",3216,1-Sep-19,,1-Sep-29,Dhaka,USA,
,,"33, Gulshan Model Town,",,,,,,,
