num_var,ngo_name,ngo_address,reg_no,reg_date,renewed_on,valid_until,district,country,remarks
1788,"Shastho Shikkha Sebe
Foundation (SSSF)","79, Sagarpara, Post: Ghoramara,
Thana: Boalia, Rajshahi",3134,14-Jan-18,,14-Jan-28,Rajshahi,Bangladesh,
1789,"Shathi Samaj Unnayan
Sangstha","D/16, Imandipur, Savar, Dhaka.
Phone: 7745060",2559,08-Apr-10,08-Apr-15,08-Apr-20,Dhaka,Bangladesh,
1790,Shaw Unnayan,"215, Sultanabad, Ghoramara,
Rajshahi
Phone: 0721-772312",317,18-Sep-89,18-Sep-14,18-Sep-19,Rajshahi,Bangladesh,"Cancelled on
15/06/2010,
Revived on
29/11/2010"
1791,"Shawdesh Unnayan
Kendra (SUK)","Stimar Ghat, UZ: Bhandaria,
Pirojpur.
Phone: 04623-56241",485,08-Jun-91,08-Jun-21,07-Jun-31,Pirojpur,Bangladesh,
1792,"Sheba Bangladesh
Foundation","343, Elephant Road, New Market,
Dhaka.
Phone: 9664311
www.shebabdfoundation.org",2337,20-Apr-08,,20-Apr-13,Dhaka,Bangladesh,
1793,"Sheba Bondhan Kollyan
Society","55/1, Old Paltan, Dhaka.
Phone: 9550369, 9559530
E-mail: shebok@yahoo.com
www.shebok.org",2422,19-Mar-09,,19-Mar-14,Dhaka,Bangladesh,
1794,"Shehora Bahumukhi
Samaj Kalyan Samity","98, Nirmalbas, Purohitpara,
Shehora, Mymensingh.
Phone :01711-129379",686,06-Mar-93,06-Mar-18,06-Mar-28,Mymensingh,Bangladesh,
1795,Shelter,"House-1030 (3rd Floor), Road-
13/A, Block-C, Banani, Dhaka-1213
Phone: 01715-022893
www.shelterngo.org",1780,29-Dec-02,29-Dec-17,29-Dec-28,Dhaka,Bangladesh,
1796,"Shelter Samaj Kallayan
Sangstha","House-53, Road-21, Gitangali road,
Jhenaidah.
Phone: 01728-665794",2889,28-Aug-14,28-Aug-19,28-Aug-29,Jhenaidah,Bangladesh,
1797,"Shelter Urban & Rural
Development Centre","House-423, Road-30, New DOHS,
Mohakhali, Dhaka.
Phone: 01552-310095",2505,03-Nov-09,,03-Nov-14,Dhaka,Bangladesh,
1798,"Shemanto Unnayon
Foundation","Village: Balianpur, Post: Sonabaria,
Kalaroa, Satkhira.
Mob: 01750438287",3188,06-Feb-19,,06-Feb-29,Sathkhira,Bangladesh,
1799,Shetu Bangladesh,"Village+P.O: Shirashuni, Tala,
Satkhira
Phone : 01715-015888, Fax:
9132372",100,06-Jul-91,06-Jul-11,06-Jul-21,Sathkhira,Bangladesh,
,,,,,,,,,
1800,"Shetu Rural
Development Society
(SRDS)","Paikan, Post: Alambiditor,
Gangachara, Rangpur-5410, Mob:
01713203811",3140,27-Feb-18,,27-Feb-28,Rangpur,Bangladesh,
1801,"Shidhulai Swanirvar
Sangstha","House-3, Road-2, Shial Bari,
Rupnagar R/A, Mirpur-2, Dhaka.
Phone: 805-1124, Fax: 805-6282
www.shidhulai.org",1898,08-Jan-04,08-Jan-19,08-Jan-29,Dhaka,Bangladesh,
1802,"Shikha Samaj Kallayan
Sangstha","Vill+PO: Kund, UZ: Nasir Nagor,
Dist: Brahmanbaria
Phone: 01912-268323",2734,04-Oct-12,04-Oct-17,04-Oct-27,Brahmanbaria,Bangladesh,
1803,"Shikkha Anirban
Bangladesh","KHA-214/F, Progati Sharani, Merul
Badda, Gulshan, Dhaka-1212, Mob:
01749420884",3175,03-Dec-18,,03-Dec-28,Dhaka,Bangladesh,
1804,"Shikkha Shastha
Unnayan Karzakram
(SHISUK)","15/11/2, Mdhubag, Moghbazar,
Dhaka-1217
Phone: 8313737, Fax: 8314070
www.shisuk.org",1654,05-Aug-01,31-Jul-21,31-Jul-31,Dhaka,Bangladesh,
1805,Shimantik,"Shimantik Bhavan, P.O. Ichamati
(Kaliganj Bazar) Zakiganj, , Sylhet,
Phone : 7218369
www.shimantik.org",298,18-May-89,28-May-19,28-May-29,Sylhet,Bangladesh,
1806,"Shiropa Development
Society","House-27, Baitul Jannat Jame
Masjid Road (Infront of Police Line),
Paschim Majompur, Kustia-7000
Mob: 01711112320, Tel: 071-63128",3192,03-Mar-19,,03-Mar-29,Kustia,Bangladesh,
1807,"Shishu Neer
Bangladesh","34, West Malibag, Ramna, Dhaka.
Phone: 01711-108387, 01195-
016879",2444,27-May-09,27-May-19,27-May-29,Dhaka,Bangladesh,
1808,Shishu Niketan,"Mohalla: Nimnagar, Thanak: Sadar,
Dist.: Dinajpur.
Phone: 0531-63874",2339,20-Apr-08,,20-Apr-13,Dinajpur,Bangladesh,
1809,Shishu Niloy Foundation,"22/A, Mujib Road, Jessore.
Phone: 01712-848681, 0421-65115",461,11-Apr-91,11-Apr-21,11-Apr-31,Jessore,Bangladesh,
1810,"Shishu Protiva Bikash
Kendro","56, East Tejturi Bazar, Tejgaon, Dhaka.
Phone: 01521495168",3151,22-May-18,,22-May-28,Dhaka,Bangladesh,
1811,"Shishu Shastha
Foundation","6/2, Barabagh, Section-2, Mirpur,
PO Box No. 8001, Dhaka-1216
Phone: 861334",268,30-Jun-88,30-Jun-18,30-Jun-28,Dhaka,Bangladesh,
1812,Shishu Tori Sangstha,"14-15 Motijheel C/A (G. Floor),
Ispahani Building, Dhaka-1000.
Phone: 9554208",2328,31-Mar-08,,31-Mar-13,Dhaka,Bangladesh,
1813,"Shohanabhuti
Bangladesh Trust (SBT)","10, Park Road, Flat-101
Baridhara, Dhaka-1212.",1913,01-Mar-04,,01-Mar-09,Dhaka,Bangladesh,
1814,Shoishab Bangladesh.,"21/2, Khilzi Road, Mohammadpur,
Dhaka
Phone : 8119873",543,22-Oct-91,22-Oct-01,22-Oct-06,Dhaka,Bangladesh,
,,,,,,,,,
1815,"Shokol Manusher
Jannya (SHOMAJ)","House-36, Road-16, Block-D,
Mirpur-12, Dhaka.",2264,16-Aug-07,16-Aug-12,16-Aug-17,Dhaka,Bangladesh,
1816,Sholoana Foundation,"House-127, Road-01, Mirpur
DOHS, Dhaka-1216
Mob: 01713662206",3214,07-Aug-19,,07-Aug-29,Dhaka,Bangladesh,
1817,Shomman Foundation,"House-71/1, Road-15A, Dhanmondi
R/A, Dhaka-1209, Mob:
0187336792",3217,05-Sep-19,,05-Sep-29,Dhaka,Bangladesh,
1818,"Shorno Kishoree
Netowrk Foundation","House-86, Road-10/1, Block-D,
Niketyon, Gulshan-1, Dhaka.",3098,31-Oct-17,,31-Oct-27,Dhaka,Bangladesh,
1819,"Shram Unnayan
Sangstha (SUS)","N.I. Khan, Bhaban, Mukterpara,
Netrakona.
Phone: 0951-62214, Fax: 0951-
62244
www.susbd.com",2529,18-Jan-10,18-Jan-15,18-Jan-25,Netrakona,Bangladesh,
1820,"Shristy Samaj Kallayan
Mohila Sangstha","Dharmasagar Paschimpar, Comilla
Phone : 954020",1648,17-Jun-01,,17-Jun-06,Comilla,Bangladesh,
1821,Shu Samaj Foundation,"Navaron, Post.: Jadabpur, Upazila:
Sharsha, Dist.: Jessore-7432
Phone: 04228-76126
www.shusamajbd.org",2316,10-Mar-08,10-Mar-18,10-Mar-28,Jessore,Bangladesh,
1822,"Shuktara Nari Kallyan
Sangstha","Purba Barandi, Purba Para,
Jessore
Phone: 01711-183467",2953,30-Jul-15,30-Jul-20,30-Jul-30,Jessore,Bangladesh,
1823,"Shuranjana Social
Service Association","Sajapur Darjipara, Shahjananpur,
Bogra.
Phone: 01716-334753",2517,17-Nov-09,17-Nov-14,17-Nov-19,Bogra,Bangladesh,
1824,SHUSHASTHYA,"House-11, Road-02, Abdullahbag,
North Badda, Dhaka-1212
Phone: 02-9859432, 01819988388",961,09-Aug-95,09-Aug-15,09-Aug-20,Dhaka,Bangladesh,
1825,Shushilan,"College Road, Kaliganj, Satkhira.
Phone: 047-2556157, Fax: 8158209
www.shushilan.org",768,01-Nov-93,01-Nov-18,01-Nov-28,Sathkhira,Bangladesh,
1826,"Shuvechchha Aids
Preventive and Drug De-
Addiction Centre","Gulistan Shopping Complex, Room-
8, 2 Bangabundhu Avenue, Dhaka-
1000
Phone: 9573944",3084,11-Jan-17,,11-Jan-22,Dhaka,Bangladesh,
1827,"Siam Shikha & Shastha
Unnayan Sangstha","Bargaria, Chapainababgonj,
Phone: 01713-701214",2764,13-Feb-13,,13-Feb-18,"Chapainababg
anj",Bangladesh,
1828,"Singher Khajura
Bastuhara Samaj
Kalyan Samity","Post+P.S: Monirampur, Jessore
Phone: 04227-78212",252,04-Jan-88,04-Jan-18,04-Jan-28,Jessore,Bangladesh,
1829,Sinnomul Mohila Samity,"Palashbari Road, Gaibandha-5700
Phone: 0541-61695
e-mail: smsgai79@gmail-com",144,06-Jul-83,15-May-20,15-May-30,Gaibandha,Bangladesh,
,,,,,,,,,
1830,"Sirajgonj Uttaran Mohila
Sangstha","Wapda Bazar, Mirpur, Sirajganj-
6700
Phone: 01711-350626",848,06-Aug-94,06-Aug-14,06-Aug-19,Sirajganj,Bangladesh,"Cancelled on
18/08/2004,
Revived on
26/08/2010"
1831,Sisu Sorgho,"Anjuman Bhaban, Bar Quarter,
Pahartoli, Chittagong.
01556-498703
wwwchildhavan.ca",2215,04-Mar-07,04-Apr-17,04-Apr-27,Chittagong,Bangladesh,
1832,SKILLS,"136/3, (3rd Floor), Peer Saheber
Goli, Shantinagar, Dhaka.",1915,11-Sep-04,,11-Sep-09,Dhaka,Bangladesh,
1833,SKS Foundation,"College Road, Uttar Horinsngha,
Gaibandha-5700
Phone: 0541-51492, Fax: 0541-
51492
www.sks-bd.org",1215,18-Nov-97,18-Nov-17,18-Nov-27,Gaibandha,Bangladesh,
1834,"Small Kindness
Bangladesh","296/F, Tali Office Road, Rayer
Bazar, Dhaka.",1498,27-Mar-00,27-Mar-15,27-Mar-20,Dhaka,Bangladesh,"Cancelled on
26/05/2010,
Revived on
12/5/2016"
1835,"Smile Social Welfare
Association","Town Masjid Road, Habiganj,
Pourashava-3300, Habiganj",3074,03-Jan-17,,03-Jan-22,Habiganj,Bangladesh,
1836,"Smyrna Development
Society","69, Senpara Parbata (1st Floor),
Mirpur-10, Dhaka-1216
Phone: 8051166
www.smyrnabd.org",2523,22-Dec-09,22-Dec-19,22-Dec-29,Dhaka,Bangladesh,
1837,"SNV Netherlands
Development
Organization,
Bangladesh","House-11, Road-72, Gulshan-2,
Dhaka
Phone: 9888708-9
www.snv.org",2086,10-Apr-06,10-Apr-21,10-Apr-31,Dhaka,Bangladesh,
1838,"Social & Cultural
Development
Foundation","Nimnagar, Balibari, Dinajpur
Phone: 0531-51038",2944,29-Jul-15,29-07-20,28-Jul-30,Dinajpur,Bangladesh,
1839,"Social & Economic
Enhencedment
Programme (SEEP)","House-5, Road-4, Block-A, Section-
11, Mirpur, Dhaka,
Phone : 01711-066878, 9012782,
8032243
www.seep.org.bd",993,07-Dec-95,07-Dec-20,07-Dec-30,Dhaka,Bangladesh,
1840,"Social Action for
Voluntary Efforts","Roney Villa, North Mozupur,
Laximpur-3700
Phone: 01711-112075",2752,12-Dec-12,12-Dec-17,12-Dec-27,Laxmipur,Bangladesh,
1841,"Social Advancement
and Reconstruction
Association (SARA)","Vill: Parala, PO: Amrjhuta,
Monirampur, Jessore
Phone: 01716422625",3061,14-Dec-16,14-Dec-21,13-Dec-31,Jessore,Bangladesh,
1842,"Social Advancement
and Rehabilitation
Centre (SARC)","Vill.- Chalkidanga,
Manirampur, Jessore.
Phone: 01716-142593, Fax: 0421-
72404",1873,16-Sep-03,16-Sep-18,16-Sep-28,Jessore,Bangladesh,
1843,"Social Advancement
and Village Economic
(SAVE)","Rasulpur Bazar, P.O: Abdullahpur,
Thana: Keraniganj, Dhaka-1311
Phone: 01678323223,
01713514207",1488,28-Feb-00,29-Feb-20,28-Feb-30,Dhaka,Bangladesh,
1844,"Social Advancement
Centre (SAC)","Sufiya Bhaban, 138, Shaheed Rafiq
Sarak, P.O.: Manikganj, Dist:
Manikganj.
Phone: 01711-909",900,14-Feb-95,14-Feb-00,14-Feb-05,Manikganj,Bangladesh,
,,,,,,,,,
1845,"Social Advancement
Community
Organization","Police Line Road, Barguna
Phone: 01714-016190",2724,07-Aug-12,07-Aug-17,07-Aug-27,Barguna,Bangladesh,
1846,"Social Advancement
Development
Organisation (SADO)","94/4, Kalibari Road, (Nikunjo R/A),
Patgadam, Mymensingh.
Phone: 091-54883, Fax: 091-54834",1203,03-Oct-97,23-Oct-08,23-Oct-13,Mymensingh,Bangladesh,"Cancelled on
09/08/2010,
Revived on
29/04/2012"
1847,"Social Advancement for
Peoples Liberation
Agency (SAPLA)","Vill: Kechuakora, PO: Ahmedpur
Bazar, UZ: Baraigram, Dist: Natore-
6433
Phone: 01711-363153",297,18-May-89,18-May-19,18-May-29,Natore,Bangladesh,
1848,"Social Advancement
For Rural Mass (SARM)","2/1, Hazi Dilgoni Market,
Mohammadpur, Dhaka., Phone:
01835-150575",1272,14-Jun-98,14-Jun-18,14-Jun-28,Dhaka,Bangladesh,"Cancelled on
29/07/2010,
Revived on
24/01/2011"
1849,"Social Advancement for
Rural Poor","House-Sagorika 1/1, Block-B,
Lalmatia, Dhaka.",2695,17-May-12,,17-May-17,Dhaka,Bangladesh,
1850,"Social Advancement
Program & Networking
Organization","Sohid Khaknon Road, Jales
waritola, Bogra-5800
Phone: 051-66058
www.sapno.bd.org.",2543,15-Feb-10,15-Feb-20,15-Feb-30,Bogra,Bangladesh,
1851,"Social Advancement
Society (SAS)","Sajher Maya, 104, Baptist Mission
Road, Barisal.
Phone: 0431-63286, Fax: 0431-
60373",2162,21-Nov-06,22-Nov-16,21-Nov-26,Barisal,Bangladesh,
1852,"Social Advancement
Through Unity","Plot-91, Block-2, Road-12, Tangail
Housing Estate, Paschim Akur
Takur Para, Tangail.
Phone: 0921-63674, Fax:
092151723",795,29-Dec-93,29-Dec-18,29-Dec-28,Tangail,Bangladesh,
1853,Social Aid,"Khalid Monjil, Link Road,
Cox'sBazar Sadar, Cox'sBazar
Cell: 0088-01859-222227
email: socialaid.org.bd@gmail.com
web: www.socialaid.org.bd",2541,08-Feb-10,08-Feb-15,08-Feb-25,Cox'sBazar,Bangladesh,"Nane
Change on
06-06-18"
1854,"Social Aid in
Bangladesh","Vill: Mohiuddin Howladar Kandi,
P.O: Dori Kandi, Upazila: Jajira,
Dist.: Shariatpur.
Phone: 01712-968911",2494,13-Oct-09,13-Oct-19,13-Oct-29,Shariatpur,Bangladesh,
1855,"Social and Agriculture
Development
Organization (ISADO)","House-41, M.R. Road, Magura
Phone: 01716-317919",2819,29-Sep-13,,29-Sep-18,Magura,Bangladesh,
1856,"Social and Economic
Benevolent Association
(SEBA)","Vill: Vootmara, PO: Dupthi,
Upazilla: Sdar, Barguna
Phone: 01710436851",3065,14-Dec-16,14-Dec-21,13-Dec-31,Barguna,Bangladesh,
1857,"Social Assistance &
Rehabilitation For the
Physically
Vulnerable(SARPV)","House-589, Road-11, Baitul Aman
Housing Society, Adabar, Dhaka.
Phone: 8190253-4, Fax: 8190256
www.sparpv.org",409,15-Nov-90,15-Nov-20,15-Nov-30,Dhaka,Bangladesh,
1858,"Social Assistance for
Community
Development (SADC)","House-153, Road-8, South Bishil,
Mirpur-1, Dhaka-1216
Phone: 01552-349169
www.sacdbd.org",2137,27-Sep-06,27-Sep-11,27-Sep-16,Dhaka,Bangladesh,
1859,"Social Association for
Fundamental
Empowerment (SAFE)","Kholil Complex, Digarkanda, Sadar,
Mymensing",830,18-May-94,18-May-14,18-May-24,Mymensingh,Bangladesh,"Cancelled on
15/06/2010,
Revived on:
14/12/2017"
,,,,,,,,,
1860,"Social Association for
Rural
Advancement(SARA)","23/1, Sardah Gosh Road,
Nandibari, Mymensingh,
Phone : 091-67877",201,23-Jan-86,23-Jan-16,23-Jan-26,Mymensingh,Bangladesh,
1861,"Social Development
Association Comilla
(SDA- Comilla).","Vill: Bitman, PO: Illiateganj: PS:
Daudkandi, Dist: Comilla.
Phone: 01819-141644",2806,04-Aug-13,04-Aug-18,04-Aug-28,Comilla,Bangladesh,
1862,"Social Development
Organization of
Bangladesh (SDOB)","Adarsha Housing Society (4th
Floor), Panchgasia Road, Mohipal,
Feni.
Phone: 0331-611831",2511,05-Nov-09,05-Nov-14,05-Nov-19,Feni,Bangladesh,
1863,"Social Development
Program (SODEP)","Sadar Road, Shariatpur-8000
Phone: 0601-51009, Fax: 0601-
61179
www.sodepbd.org",2080,06-Mar-06,06-Mar-21,05-Mar-31,Shariatpur,Bangladesh,
1864,"Social Development
Services (SDS)","West Balighata, PO+PS: Panchbibi,
Dist: Joypurhat.",2620,26-Jan-11,30-Jan-21,30-Jan-31,Joypurhat,Bangladesh,
1865,"Social Development
Society (SDS)","Munni Nibash, North Alekanda,
Barisal City, Barisal.
Phone: 0431-2173852",335,09-Jan-90,09-Jan-10,09-Jan-15,Barisal,Bangladesh,
1866,"Social Edification of
Benign Acimilation
Society(SEBA)","House-146/3, Khanjahan Ali Road,
Khulna-9100
Phone: 041-720158",1646,10-Jun-01,10-Jun-16,10-Jun-26,Khulna,Bangladesh,
1867,"Social Environment and
Rural Development
Organisation (SERDO)","Sher-e-Bangla Road, Matullabad,
Barisal-8205
Phone:01711-939874",1800,24-Feb-03,20-Feb-08,20-Feb-13,Barisal,Bangladesh,"Cancelled on
15/06/2010,
Revived on
04/05/2011"
1868,"Social Equality for
Effective Development
(SEED)","House-503/1, New Ward No.-04,
Kakrul Road, Rangpur-5400
Phone: 0521-52360",2274,27-Sep-07,27-Sep-17,27-Sep-27,Rangpur,Bangladesh,
1869,"Social Health and
Education Development
Board (SHED-Board)","33, Senpara Parbata, Mirpur,
Section # 10, Dhaka
Phone :9020682, Fax: 9005842
www.shedboard.org",134,23-Nov-82,15-May-20,15-May-30,Dhaka,Bangladesh,
1870,"Social Initiative for
Human Development","Isapuri Lodge, Mymensing Road,
(Old Bus stand), Tangail-1900
Phone: 0921-54731, Fax: 0921-
545118",2356,14-May-08,,14-May-13,Tangail,Bangladesh,
1871,Social Institute,"Plot 1/A, Block-D, Arifabad Housing
Society, Pallabi Extension, Dhaka.
Phone : 0171-527421",371,03-Mar-90,03-Mar-95,03-Mar-00,Dhaka,Bangladesh,
1872,"Social Motivatin Service
(SMS)","Sujalpur, Birganj, Dinajpur
Phone: 01741702390",3013,29-Feb-16,,28-Feb-21,Dinajpur,Bangladesh,
1873,"Social Organization for
Develoment of
Abandoned Children
(SODAC)","Aricha Ghat, Shibaloy, Manikgong",1662,20-Feb-06,,20-Feb-11,Manikganj,Bangladesh,
1874,"Social Organization for
Life & Creation (SOLC)","Vill.+Post: Chowgacha, Dist.:
Jessore-7400",2192,24-Jan-07,,24-Jan-12,Jessore,Bangladesh,
,,,,,,,,,
1875,"Social Organization for
Rural Development
(SORD)","Joyra College Road, Manikgonj.",2227,25-Apr-07,,25-Apr-12,Manikganj,Bangladesh,
1876,"Social Outreach
Program For
Development","12/25 Sir Syed Road, Block-A,
Mohammadpur, Dhaka.
Phone : 8123155",968,11-Sep-95,11-Sep-10,11-Sep-15,Dhaka,Bangladesh,
1877,"Social Progress
Services (SPS)","101 Bottola, Sherpur Sadar,
Sherpur.
Phone: 01711-176775",513,07-Aug-91,07-Aug-16,07-Aug-26,Sherpur,Bangladesh,"Cancelled on
27/06/2010,
Revived on
30/05/2013"
1878,"Social Prosperity by
Native Organization
(SOPNO)","64/23 Aurjun Das, Agorwala Road,
Courtpara, Kustia.",2295,18-Dec-07,,18-Dec-12,Kustia,Bangladesh,
1879,"Social Reconstruction
Action","297, Kazipara, Kathaltola Road,
Jessore.
Phone: 0421-66853",2575,20-May-10,,20-May-15,Jessore,Bangladesh,
1880,Social Service Society,"Vill: Kamarjuri, PO: National
University, Gazipur.
Phone: 01839-958760",2888,25-Aug-14,25-Aug-19,25-Aug-29,Gazipur,Bangladesh,
1881,"Social Support
Organization (SSO)","724, West Shewrapara, Mirpur,
Dhaka-1216.
Mob: 01711050651",3215,07-Aug-19,,07-Aug-29,Dhaka,Bangladesh,
1882,"Social Un-obstructive
Help Association
(SUHA)","25/1, Issha Kha Road,
Nagorkhanpur, Narayanganj-1400
Phone: 7643517",2578,23-May-10,,23-May-15,Narayanganj,Bangladesh,
1883,"Social Upliftment
Society (SUS)","76/A, Uttarpara, P.S: Savar, Dhaka-
1340
Phone: 7746299, 01715022673
www.bangladeshngo.com/ngo/sus",1094,02-Nov-96,02-Nov-21,01-Nov-31,Dhaka,Bangladesh,
1884,"Social Welfare
Advancement
Committee (SWACO)","Staff Quarter More, Circuit House
Road, Chaklapara, Jhenidah-7300
Phone: 0451-61747",1954,05-Sep-04,05-Sep-19,05-Sep-29,Jhenaidah,Bangladesh,"Cancelled on
27/06/2010,
Revived on
01/02/2011"
1885,"Social Welfare
Association for Total
Community","93, Senpara Parbata, Mirpur-10,
Dhaka.",2070,14-Feb-06,,14-Feb-11,Dhaka,Bangladesh,
1886,"Social Welfare
Improvement Trust
(SWIT)","40, Mujgunni Dakhinpara Road,
Khulna",1425,16-Sep-99,16-Sep-09,16-Sep-14,Khulna,Bangladesh,
1887,"Social Women
Organisation for Village
Advancement (SWOVA)","Dhupchachia (Near forest Office),
Bogra-5880
Phone : 03754-001336",1624,11-Mar-01,11-Mar-21,10-Mar-31,Bogra,Bangladesh,
1888,"Social Work for
Awarness Development
Environment & Social
Health (SWADESH)","9/25 (3rd Floor), Block-C, Humayun
Road, Mohammadpur, Dhaka-1207
Phone: 01711-561656",1734,03-Aug-04,03-Aug-19,03-Aug-29,Dhaka,Bangladesh,
1889,"Society Development
Agency","PTI Road, Patuakhali
Phone: 01712-103394",2896,14-Oct-14,14-Oct-19,14-Oct-29,Patuakhali,Bangladesh,
,,,,,,,,,
1890,"Society Development
Committee","Zaman Monjil, Road-01,
Goalchamot, Faridpur.
Phone: 0631-65854
www.sdcbd.org",533,26-Sep-91,16-Sep-21,15-Sep-31,Faridpur,Bangladesh,
1891,"Society Development
Organization","Mukto Bangla Shoping Complex,
Level-4, Office No.-212, Mirpur-1,
Dhaka-1216
Mob: 01735985023",3166,23-Oct-18,,23-Oct-28,Dhaka,Bangladesh,
1892,"Society Exhort Relation
and Vocational
Education (SERVE)","Mecca Tower, House-98, Road-12,
Sector-10, Uttara Model Towen,
Dhaka
Phone: 8961826
www.servebangladesh.org",2195,18-Feb-07,18-Feb-12,18-Feb-17,Dhaka,Bangladesh,
1893,"Society for Action
Research &
Development (SARD)","40/D, Dilu Road, (1st Fl.) New
Eskaton, Dhaka-1000
Phone : 9345068",459,10-Apr-91,10-Apr-11,10-Apr-16,Dhaka,Bangladesh,
1894,"Society for
Advancement in
Education and Training","32/2, Azimpur, Lalbag, Dhaka.
Phone: 01711-452231",2710,18-Jun-12,,18-Jun-17,Dhaka,Bangladesh,
1895,"Society for
Advancement of Rural
Area","House-03, Road-8A, Nikunjo-1,
Khilkhet, Dhaka-1209
Phone: 8900500, Fax: 9851124",750,18-Sep-93,18-Sep-18,18-Sep-28,Dhaka,Bangladesh,"Cancelled on
25/07/2010,
Revived on
10/02/2011"
1896,"Society for Alleviation of
Rural Poverty (SARP)","Sonali Bank Bhaban (1st East Fl.),
Goshair Hat, Shariatpur.
Phone: 0602475086, 01712086106",2084,27-Mar-06,27-Mar-16,27-Mar-21,Shariatpur,Bangladesh,
1897,"Society for Assistance
to Hearing Impaired
Children (SAHIC)","BCPS Campus, Mohakhali, Dhaka -
1212
Phone : 8822007, 9881535
www.sahicbd.org",398,22-Oct-90,22-Oct-20,22-Oct-30,Dhaka,Bangladesh,
1898,"Society for Awareness
& Development of
Disabled","House-9, Road-19, Rupnagar R/A,
Pallabi, Mirpur, Dhaka-1216
Phone: 01714-072642",2491,13-Oct-09,13-Oct-14,13-Oct-19,Dhaka,Bangladesh,
1899,"Society for Biodiversity
Conservation (SBC)","Hazi Mansion (1st Floor), Bridge
Par, PO & UZ: Jhinaigati, Dist:
Sherpur-2100",2486,04-Oct-09,04-Oct-14,04-Oct-19,Sherpur,Bangladesh,
1900,"Society for Bright Social
Services","68/5/1, South Mugdha Para, Dhaka-
1214
Phone: 01817-549700
www.brightysocial.org",2584,24-Jun-10,24-Jun-20,24-Jun-30,Dhaka,Bangladesh,
1901,"Society for
Development Initiatives
(SDI)","House-2/4, Block-C, Shahjahan
Road, Mohammadpur, Dhaka-1217
Phone: 9122210, Fax: 9145381",937,25-May-95,25-May-20,25-May-30,Dhaka,Bangladesh,
1902,"Society for Economic &
Basic Advancement
(SEBA), The","Road-23, House-B165, DOHS
Mohakhali, Dhaka-1212
Phone: 8825909
www.seba-bd.org",232,30-Aug-87,30-Aug-12,30-Aug-17,Dhaka,Bangladesh,
1903,"Society for Economic &
Environmental
Development (SEED)","3/12, Block-F, Lalmatia, Dhaka-
1207
Phone: 01713-029292",2902,18-Oct-14,18-Oct-19,18-Oct-29,Dhaka,Bangladesh,
1904,"Society for Education &
Care of Hearing
Impaired Children of
Bangladesh","House-3/2, North Road (Bhuter
Goli), dhanmondi Dhaka-1209
Phone: 9119535",164,18-Apr-84,15-May-20,15-May-30,Dhaka,Bangladesh,
,,,,,,,,,
1905,"Society for Education in
Theatre","House-10/A, Road-25/A, Block-A,
Banani, Dhaka.
Phone: 8832278, Fax: 8811664",930,19-Apr-95,19-Apr-05,19-Apr-10,Dhaka,Bangladesh,
1906,"Society for Education of
the Intelectually
Disabled, Bangladesh","9/6, Lalmatia, Block-B (1st Floor),
Dhaka-1207.
Phone: 9131791",2042,25-Oct-05,,25-Oct-10,Dhaka,Bangladesh,
1907,"Society for
Empowerment,
Education and
Development","118/1 (2nd Floor), Wareless Gate,
Mohakhali, Dhaka-1212
www.seed.org.bd",2577,20-May-10,,20-May-15,Dhaka,Bangladesh,
1908,"Society for
Environmennt & Human
Development (SEHD)","1/1 Pallabi (5th Floor), Mirpur,
Dhaka-1216
Phone: 9026636, Fax: 8060828",839,23-Jun-94,23-Jun-19,23-Jun-29,Dhaka,Bangladesh,
1909,"Society for Environment
& Development
Observer (SDO)","Post + Upazila: Palong Sadar
Road, Dist: Shariatpur-8000
Phone: 01818-355824",2066,31-Jan-06,31-Jan-11,31-Jan-16,Shariatpur,Bangladesh,
1910,"Society for Health
Extension &
Development (SHED)","ICDDRB Campus, Main Road,
Teknaf Pourasava, Teknaf,
Coxsbazar
Phone: 0342675144",408,14-Nov-90,14-Nov-20,14-Nov-30,Cox'sBazar,Bangladesh,
1911,"Society for Idea in rural
and Social
Development","23/9, Khilji Road, Shamoli,
Mohammadpur, Dhaka.
Phone: 9139303",2291,27-Nov-07,27-Nov-12,27-Nov-17,Dhaka,Bangladesh,
1912,"Ashroy Angon Society
(AAS)","North Kalindipur (Opposite of Rani
Doyamoyee High School),
Residence of Mr.Kushal Dewan (1st
Floor), Rangamati Hill District.
Phone: 0351-62716",1348,14-Feb-99,14-Feb-19,14-Feb-29,Rangamati,Bangladesh,
1913,"Society for Lowest
Urban Mass","6638 East Vatara, Badda, Gulshan,
Dhaka-1212",2398,07-Jan-09,07-Jan-14,07-Jan-19,Dhaka,Bangladesh,
1914,"Society for Participatory
Action & Reflection","Room-20, Al-Farid Super Market,
107, Green Road, Farmgate,
Dhaka.
Phone: 9110227",2424,02-Apr-09,02-Apr-19,02-Apr-29,Dhaka,Bangladesh,
1915,"Society for Participatory
Economic Social
Development","16, Shah Amanat City Corporation,
Chittagong
Phone: 01818-026397",2714,27-Jun-12,27-Jun-17,27-Jun-27,Chittagong,Bangladesh,
1916,"Society for Participatory
Education and
Development (SPED)","House-75, Block-B, Road-06,
Monsurabad R/A, Adabor,
Mohammadpur, Dhaka.
Phone: 01716-440532, 819-0386",2566,28-Apr-10,28-Apr-20,28-Apr-30,Dhaka,Bangladesh,
